"hgnc_symbol","gene_id","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"SEL1L","ENSG00000071537.9",0.354624010366811,7.36006289666441,6.31551503139304,1.02894615836535e-05,0.00183228530110154,3.65162551480802
"DNAJA3","ENSG00000103423.9",0.195187112166937,6.83203982360207,6.30331803998757,1.05239377015921e-05,0.00185283821989812,3.63301659732856
"ZFAND2A","ENSG00000178381.7",0.318641989841301,4.23137643573237,6.29420073869028,1.07028351088512e-05,0.00186586092064307,3.61399817852832
"GTSE1","ENSG00000075218.14",-0.481457201626986,4.98603566003744,-6.27092989197477,1.1173934453081e-05,0.00192251030255701,3.59412207370194
"MAD2L1","ENSG00000164109.9",-0.295973408756033,6.40924209710719,-6.2675555412623,1.12440148164396e-05,0.00192251030255701,3.5731759026942
"ADM2","ENSG00000128165.7",0.81460023668484,4.33157725323426,6.31474212111503,1.03041575812706e-05,0.00183228530110154,3.56478077649953
"NCAPH","ENSG00000121152.5",-0.352803293702291,5.91435162552712,-6.25334447869507,1.15442111293886e-05,0.00195503964097893,3.55722895477191
"TUBE1","ENSG00000074935.9",0.601618904352713,3.7987752966254,6.35036888774307,9.64890964234928e-06,0.00183228530110154,3.53604391974276
"MED10","ENSG00000133398.3",0.244842210085824,5.44342296753633,6.23462964314195,1.19523107653962e-05,0.00198373582291336,3.52860604157629
"ASS1","ENSG00000130707.13",0.45110960528037,8.38664881008046,6.23682974530042,1.190356668497e-05,0.00198373582291336,3.50324980529398
"NRBP1","ENSG00000115216.9",-0.184395481394396,6.97545009961188,-6.23032273151306,1.2048333644958e-05,0.00198373582291336,3.49851419301963
"LGR4","ENSG00000205213.9",-0.356022160522269,5.51522651411818,-6.20116745638208,1.27198029020165e-05,0.00207507830462071,3.47356364864927
"EXOSC8","ENSG00000120699.8",0.305900871928115,5.20256781377325,6.18175319449681,1.31884073211916e-05,0.00211275908995882,3.43784771521098
"INSIG1","ENSG00000186480.8",-0.623645410464026,6.37220590985508,-6.19140788879328,1.29531683977162e-05,0.002093938549529,3.43571181441547
"DUSP12","ENSG00000081721.7",0.299253417289365,4.7480526326042,6.14288828816328,1.41811946033662e-05,0.00220304032221138,3.36962437231149
"ACYP1","ENSG00000119640.4",-0.554408808264642,2.49699758684052,-6.38566041816012,9.04246702375519e-06,0.00176695767710346,3.36640421109164
"C16orf72","ENSG00000182831.7",0.267212871886433,6.46967064898923,6.13729784902635,1.43302631302854e-05,0.00220304032221138,3.33611781435834
"CSNK1A1","ENSG00000113712.12",0.180411379003603,8.67149052848232,6.14365789718338,1.4160799567803e-05,0.00220304032221138,3.33087940986995
"EBP","ENSG00000147155.6",-0.364250594624699,5.75177029797299,-6.12361036487499,1.47021512019878e-05,0.00220304032221138,3.32689132516404
"RANGAP1","ENSG00000100401.15",-0.212269163666028,7.47634048364206,-6.13680661143529,1.43434395087341e-05,0.00220304032221138,3.32414768416511
"INCENP","ENSG00000149503.8",-0.325875129241611,6.39201637066445,-6.12389622759462,1.46942826832153e-05,0.00220304032221138,3.31239122877152
"LRRC75A-AS1","ENSG00000175061.13",0.285982249211925,8.4962005456604,6.12191777137837,1.47488304798389e-05,0.00220304032221138,3.29208946781567
"EIF1","ENSG00000173812.6",0.317820800132397,8.86510570427203,6.11982647191447,1.48067182008579e-05,0.00220304032221138,3.28653486318532
"POLQ","ENSG00000051341.9",-0.299076478073681,4.49924178164206,-6.09588652404247,1.54864492338557e-05,0.00220304032221138,3.27873149198113
"RRM2","ENSG00000171848.9",-0.444741992894539,7.44228656828044,-6.10448990589853,1.52385159627262e-05,0.00220304032221138,3.26520195250392
"SLC7A11","ENSG00000151012.9",0.716744173484093,7.90304862759088,6.09872465536068,1.54041998108497e-05,0.00220304032221138,3.25586200495639
"MKI67","ENSG00000148773.8",-0.462075741215727,8.19447801630881,-6.09995165735708,1.53687817276695e-05,0.00220304032221138,3.25244023681294
"LRRC20","ENSG00000172731.9",-0.3896605152872,4.72682692313818,-6.07452322497839,1.61203859837292e-05,0.00223947424658338,3.24520276287026
"CENPO","ENSG00000138092.6",-0.324521530615419,5.53090970370267,-6.0771280752281,1.604166779633e-05,0.00223947424658338,3.24285581872492
"GALM","ENSG00000143891.12",-0.356006428176012,4.01527238651187,-6.10669273343394,1.51757000011945e-05,0.00220304032221138,3.22998286883433
"GFPT1","ENSG00000198380.8",0.473051157472672,7.65416699253554,6.08431240056399,1.58266205514292e-05,0.00223356322734535,3.22816489446254
"HSD17B7","ENSG00000132196.9",-0.412916564391194,3.78169169920116,-6.09958349118873,1.53794001546576e-05,0.00220304032221138,3.22635334737378
"NIFK","ENSG00000155438.7",0.243623339999435,5.99474695187279,6.04882392027048,1.69188586980629e-05,0.00231423957976119,3.18200512192243
"BUB1","ENSG00000169679.10",-0.340079868363801,6.94007748474422,-6.05257121860745,1.6799919454098e-05,0.00231423957976119,3.17702456563827
"HMGCS1","ENSG00000112972.10",-0.493999706343138,7.61090313183208,-6.03825341163225,1.72591010997715e-05,0.00234275828821479,3.1430265825494
"CDH24","ENSG00000139880.15",-0.406524523185059,3.96852712527435,-6.03263809270887,1.74427280282447e-05,0.00234974689241096,3.12956176692103
"EEF1B2","ENSG00000114942.9",0.289279916717875,8.51662373351795,6.02646984035621,1.76467758760206e-05,0.00235936066637142,3.11575872749583
"SIAH2","ENSG00000181788.3",0.241109470910204,6.25591907926715,6.01367701217388,1.8077904681697e-05,0.00238119482259212,3.1123999448046
"EPRS","ENSG00000136628.13",0.36788391541499,9.04364759610823,6.02207417164714,1.77936970182121e-05,0.00236125015207348,3.10511815841417
"ASF1B","ENSG00000105011.4",-0.374983945724034,5.87223718657842,-6.00222728772597,1.8473041439909e-05,0.00239771987506907,3.09896700765518
"RNF26","ENSG00000173456.4",-0.280734890961209,6.66761849673453,-6.0063191701344,1.83308087604166e-05,0.00239675324542447,3.09485678621876
"PRKACA","ENSG00000072062.9",-0.211842158157044,6.446813299806,-5.98535843820904,1.90716011993903e-05,0.00245747255454753,3.05585343603297
"LRRFIP1","ENSG00000124831.14",0.240205290832975,7.2045435274564,5.97536546079071,1.94356436989786e-05,0.00248636414572113,3.03037356771216
"METTL5","ENSG00000138382.9",0.228858420737267,5.72057707901594,5.95061433377244,2.03687079603707e-05,0.00256876854575398,3.00721012907149
"DLGAP5","ENSG00000126787.8",-0.413503041043793,6.34988272359577,-5.93783399752786,2.08685771490516e-05,0.00259500027177927,2.97747424818897
"NCAPD2","ENSG00000010292.8",-0.332136853030768,8.30716824236998,-5.95135204864518,2.03402361549834e-05,0.00256876854575398,2.97640476977177
"KIF11","ENSG00000138160.4",-0.321362046582199,6.92476288232248,-5.94152973802034,2.07227334453957e-05,0.00259500027177927,2.96859468936226
"TBL2","ENSG00000106638.11",0.224534599476079,5.95679627704417,5.91253720509267,2.18958755193797e-05,0.00269854352055302,2.9315992503913
"RRP12","ENSG00000052749.9",0.344308958769599,6.35597044444006,5.90992821152529,2.20047694567646e-05,0.00269854352055302,2.92019831498011
"SEPHS2","ENSG00000179918.15",0.276964428650474,7.07694421044942,5.90100546912223,2.23814504649843e-05,0.00272593802855034,2.89300276545766
"ERCC6L","ENSG00000186871.5",-0.352639356916541,4.55236679555769,-5.8755998892013,2.34910343118801e-05,0.00280347363848223,2.88590715839836
"BUD31","ENSG00000106245.5",0.230048594616561,6.48845839185297,5.86883076017504,2.3796193054789e-05,0.00281412239075202,2.83993673730542
"LMNA","ENSG00000160789.15",-0.202193557370716,9.16351064103793,-5.8790282842605,2.33380297790512e-05,0.00280347363848223,2.83734376469272
"TCEA1P2","ENSG00000230409.2",0.432375060578412,4.21899043121039,5.85685529474882,2.43461668103427e-05,0.00282956560929094,2.83649498470698
"GOT1","ENSG00000120053.9",0.371740041172858,6.490002877164,5.85819720622875,2.428388926333e-05,0.00282956560929094,2.82184854412746
"DHCR24","ENSG00000116133.7",-0.407164884910825,8.86772471448205,-5.86661929111691,2.38967765720141e-05,0.00281412239075202,2.81503630134935
"CDCA2","ENSG00000184661.9",-0.321721946147198,4.99723651364632,-5.81343011069443,2.64535174395863e-05,0.00301536184045336,2.77821692260816
"EMP2","ENSG00000213853.5",-0.325561792224637,6.95953583942373,-5.83260038242727,2.55008249259636e-05,0.00294451733008756,2.76457413641189
"LINC00909","ENSG00000264247.1",0.39248695681351,2.95511282164236,5.89366561383488,2.26963193845483e-05,0.0027454826618778,2.76077881385317
"TBRG1","ENSG00000154144.8",0.302945987762274,5.10216115359439,5.78307048565407,2.80384331220401e-05,0.00307765072701307,2.72179972175197
"CIT","ENSG00000122966.9",-0.343343539773801,6.50183336066863,-5.79916573478657,2.71862913925513e-05,0.00305217985380691,2.71160465025127
"NUSAP1","ENSG00000137804.8",-0.389409662545918,7.05847455331209,-5.80384901486259,2.69434153812138e-05,0.0030516421166162,2.71122767626124
"SEPT8","ENSG00000164402.9",-0.194381950441456,6.4146023159366,-5.7971514025849,2.72914518476717e-05,0.00305217985380691,2.70535129999567
"KPNA2","ENSG00000182481.4",-0.307513778671274,8.46931227525843,-5.79154870149988,2.75861695412026e-05,0.0030658579173854,2.67593360062826
"CALR","ENSG00000179218.9",-0.263267999165087,9.26339083688893,-5.784681854608,2.79518883615817e-05,0.00307765072701307,2.65897509393082
"TMEM267","ENSG00000151881.10",0.369598459303025,4.80543026667451,5.72654577108255,3.12568084559595e-05,0.00336528519442947,2.61930448145351
"KIFC1","ENSG00000237649.3",-0.476525172725819,6.07575781516043,-5.74053384446547,3.04263084454698e-05,0.00329902815108137,2.61157421194762
"CD276","ENSG00000103855.13",-0.256225107480768,6.79708477360287,-5.74415082231168,3.02153029950827e-05,0.00329624857581939,2.5999949401459
"MTHFD1L","ENSG00000120254.11",0.69275116852293,5.72230725429028,5.71305426386086,3.20800814862321e-05,0.00339552386302487,2.59624224722554
"HADH","ENSG00000138796.11",-0.294187284716178,5.70281469304179,-5.71399245739913,3.20221115134341e-05,0.00339552386302487,2.56621941068523
"PYGB","ENSG00000100994.7",0.439705518445003,7.08470660282273,5.7239103457662,3.14158892292932e-05,0.00336528519442947,2.56305917130279
"NOL9","ENSG00000162408.10",0.260973367395186,5.04002417365153,5.69039716379742,3.35135395173889e-05,0.0034519580631637,2.54361780165204
"SPC24","ENSG00000161888.7",-0.44424000330809,3.94257655927177,-5.69915160997789,3.29519629213449e-05,0.0034519580631637,2.5354732939777
"RNF14","ENSG00000013561.13",0.206478470214195,5.98818081326827,5.69026848843535,3.35218672269746e-05,0.0034519580631637,2.51570641314358
"TMEM106C","ENSG00000134291.7",-0.280256856657224,6.72495853159088,-5.69278699903385,3.33592610411723e-05,0.0034519580631637,2.50631175970624
"","ENSG00000263244.1",0.338017910630206,5.24573389160303,5.66720839129477,3.5049434718346e-05,0.00356920842052355,2.49630262872587
"PYCR1","ENSG00000183010.12",0.268189444171804,7.99031114619323,5.68931117398438,3.35838907281138e-05,0.0034519580631637,2.48672744976765
"KDELC2","ENSG00000178202.8",-0.232944982191237,6.02277533643535,-5.6657859374553,3.51459901571798e-05,0.00356920842052355,2.47034095938177
"ZNF367","ENSG00000165244.6",-0.43152099328295,5.21285754190542,-5.63755728666633,3.71201539530508e-05,0.00368754512621871,2.45742616348203
"MSMO1","ENSG00000052802.8",-0.464492565114977,6.50769237582186,-5.65381444877389,3.5969598646943e-05,0.00361362374655333,2.43414033634353
"PLK4","ENSG00000142731.6",-0.336263510935783,4.90606096583226,-5.62246891302752,3.82220775328928e-05,0.00377591657049944,2.42869862959867
"EIF2S2P4","ENSG00000128692.7",0.45454470481307,3.40685054289535,5.66313348621895,3.53267732545352e-05,0.00356920842052355,2.42520258312112
"COX19","ENSG00000240230.1",0.353120082161818,4.73977562225195,5.61189263430107,3.90146115613424e-05,0.00380634192439122,2.4081140339682
"RACGAP1","ENSG00000161800.8",-0.31442940767012,7.03785203509971,-5.6384689114508,3.70546391234456e-05,0.00368754512621871,2.39856898702956
"ZNF276","ENSG00000158805.7",0.340526051233014,3.98396037013369,5.60103795648436,3.98457023016139e-05,0.00382992582879621,2.38382403590577
"SPRED1","ENSG00000166068.8",0.206461191835132,5.70703323168515,5.60984819303317,3.91697626279399e-05,0.00380634192439122,2.37259056502043
"DUS3L","ENSG00000141994.11",0.244831985886627,4.5478016324084,5.58159680962332,4.1380301177457e-05,0.00393489045742,2.3533525096703
"TES","ENSG00000135269.13",0.362432428794762,7.18044849773923,5.60981576398391,3.91722287798669e-05,0.00380634192439122,2.34352980404135
"ACAP2","ENSG00000114331.8",0.254979884349871,6.94629315236331,5.6038515941048,3.96285324169763e-05,0.0038297530621667,2.33460485748486
"IQGAP3","ENSG00000183856.6",-0.359839512315215,5.53473629883816,-5.57536824697373,4.18847850784161e-05,0.00396167685247018,2.31815427938939
"GTPBP10","ENSG00000105793.11",0.259911656653717,5.18180741772514,5.5696423347718,4.23541687802808e-05,0.0039639043644787,2.31342547404841
"ITGB1BP1","ENSG00000119185.8",-0.194011437114276,6.1392848897597,-5.58425435329869,4.11669695306421e-05,0.00393489045742,2.31050984652169
"CEBPB","ENSG00000172216.4",0.590750461091081,5.91895419438936,5.57023420004601,4.23053993202427e-05,0.0039639043644787,2.30087085816399
"MSH2","ENSG00000095002.8",-0.257807041050783,7.10068461471826,-5.56640989881012,4.26215480208354e-05,0.00396804380579317,2.25892645315547
"DBI","ENSG00000155368.12",-0.34900831110115,6.70018044363027,-5.5541270282656,4.36535798431959e-05,0.00402201013871352,2.24096448718295
"AMMECR1L","ENSG00000144233.5",0.234599870805642,5.78472712387323,5.54066826559705,4.48141305742721e-05,0.00408658907626516,2.23890390250861
"CCNB1","ENSG00000134057.10",-0.331030573050957,7.63413189349519,-5.54563386602697,4.43822765152327e-05,0.00406807031440138,2.21586898079715
"ULBP1","ENSG00000111981.4",0.647720500089607,3.43810926375393,5.55710258151032,4.34012191217642e-05,0.00401958582512089,2.19629826006595
"GTF2H3","ENSG00000111358.9",0.196618001828351,6.58637292713827,5.51929641817626,4.6722997020757e-05,0.00421740270570102,2.17767644305452
"LINC01578","ENSG00000272888.1",0.246276478004421,5.17130508221865,5.49536808230658,4.8960254370971e-05,0.00431305949805276,2.17445082595662
"CCNA2","ENSG00000145386.5",-0.349088819019786,6.79742572566153,-5.51305735884737,4.72959559158043e-05,0.00424755903078198,2.16265634440589
