"hgnc_symbol","gene_id","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"MIA2","ENSG00000150527.12",0.950001566267484,6.1381337783543,9.57769870888389,5.00605596794067e-08,4.26802613009099e-05,8.75716960397185
"ARHGEF2","ENSG00000116584.13",1.00921731103226,6.48755298720281,9.53937748418674,5.28958745737768e-08,4.26802613009099e-05,8.73426658379331
"PSPH","ENSG00000146733.9",0.728963002955163,6.10768011930678,9.50973896280452,5.52044769947659e-08,4.26802613009099e-05,8.69914571577557
"HERPUD1","ENSG00000051108.10",0.850798503832149,6.2819761668982,9.40575444503284,6.41791686556119e-08,4.75514157097537e-05,8.55709414614417
"IARS","ENSG00000196305.13",0.65057663751203,9.26878692987873,9.33462511675844,7.11936938617444e-08,5.06386505699816e-05,8.47907019054223
"SLC1A5","ENSG00000105281.8",0.502259557223711,9.25632150046086,9.3049317472624,7.43565070168591e-08,5.08541310682226e-05,8.43708499656622
"GRB10","ENSG00000106070.13",0.705003157991873,6.38198943324358,9.19182132549787,8.78255191407943e-08,5.78412363467261e-05,8.26400599445524
"DDX49","ENSG00000105671.7",0.436929394364143,5.74056895631831,9.15684339160215,9.24923232703691e-08,5.87392318712037e-05,8.21194215021698
"LARS","ENSG00000133706.13",0.416574417612566,8.21555702250315,9.10696585542927,9.96030814389209e-08,6.10738618671342e-05,8.15345341209362
"MTHFD2","ENSG00000065911.7",0.856791649471598,8.75693564619338,9.0649146009857,1.06044489033229e-07,6.28561034662962e-05,8.09540007665538
"ATF4","ENSG00000128272.10",0.685510917117167,8.61117163121227,8.95549157898501,1.24944978652059e-07,6.59659874092346e-05,7.93690561010957
"KCTD15","ENSG00000153885.10",0.709488031479983,5.39624348643015,8.94984086297325,1.26012467600691e-07,6.59659874092346e-05,7.89910630541718
"SEPHS2","ENSG00000179918.15",0.587519389163322,7.07694421044942,8.92825930558407,1.30178529186965e-07,6.59659874092346e-05,7.89305482505859
"GARS","ENSG00000106105.9",0.727819219876558,8.65471583671415,8.92013622584603,1.31783872137562e-07,6.59659874092346e-05,7.8848437654136
"SESN2","ENSG00000130766.4",1.30099461055125,5.60943874363116,8.98382506978717,1.19733918010028e-07,6.59659874092346e-05,7.88270401926446
"TSEN15","ENSG00000198860.7",0.609401741999999,5.78496233505519,8.91132179667962,1.33549406519652e-07,6.59659874092346e-05,7.85214384505489
"ANLN","ENSG00000011426.6",-0.620451304471056,7.66450002618135,-8.85331904919499,1.45805160556567e-07,7.00731720274832e-05,7.78227070417151
"PROSER1","ENSG00000120685.15",0.532248458163482,6.0556030066157,8.75990835625022,1.68089540106933e-07,7.86570579521441e-05,7.63873802031642
"RAB6A","ENSG00000175582.15",0.428244697855077,7.8252882953429,8.6725084141059,1.92193680162408e-07,8.76304620678957e-05,7.51866474055736
"RIOX2","ENSG00000170854.13",0.581051500628644,5.42522259397761,8.65362836660192,1.97862216278875e-07,8.79596482467737e-05,7.45537123572154
"AARS","ENSG00000090861.11",0.454215439020198,9.00693400100626,8.62199088563165,2.07758161132035e-07,8.96134055221887e-05,7.44503643796459
"CCPG1","ENSG00000260916.1",0.912856044017111,6.21759098915947,8.60994518958423,2.11661400963442e-07,8.96134055221887e-05,7.41859824937134
"DDX21","ENSG00000165732.8",0.42383536591997,8.92087635688769,8.58682427954778,2.19370753468184e-07,9.07174590272384e-05,7.39191740917832
"SLC38A1","ENSG00000111371.11",0.589654358870559,8.61210837951368,8.52587984040593,2.41138619406864e-07,9.74528847793832e-05,7.30013512519842
"CAPN1","ENSG00000014216.11",-0.418390184068097,8.37993058600178,-8.47821731115399,2.59738400428717e-07,0.000102637071920521,7.2276261890472
"TARS","ENSG00000113407.9",0.464512996964944,8.71044079993679,8.3710458419252,3.07279795226578e-07,0.000116256368483383,7.06464219743033
"ZC3H8","ENSG00000144161.8",0.540888273598726,4.46927281607501,8.38906276409207,2.9868916811107e-07,0.000115462843203284,7.02072454139073
"CARS","ENSG00000110619.12",0.594892364864386,6.65903198835071,8.29695126072096,3.45429745596809e-07,0.000127967327837551,6.94713022134638
"GRPEL2","ENSG00000164284.10",0.646703998509419,5.64984438681113,8.22726168819344,3.85862619908159e-07,0.000140028757289936,6.82582123620513
"DNAJC10","ENSG00000077232.12",0.59057810834874,7.17203158506582,8.17212180561823,4.21361569629724e-07,0.000146914733944231,6.75739329059661
"PYROXD1","ENSG00000121350.11",0.569546349723518,4.92067195878026,8.20472782972617,3.99975120482266e-07,0.000142247151848313,6.74640377045847
"DNAJA3","ENSG00000103423.9",0.358063075413486,6.83203982360207,8.11938105808843,4.58530832640209e-07,0.000156799908961696,6.67479984346419
"WARS","ENSG00000140105.13",1.21306802860609,7.87605097400277,8.07285674988556,4.94174982462681e-07,0.000165800368644366,6.60241038200813
"TRIB3","ENSG00000101255.6",1.74128568412403,7.10209754807685,8.05403028039011,5.09413883649457e-07,0.000167630796572464,6.5729761649936
"NARS","ENSG00000134440.7",0.471957767452508,7.8839316111527,8.03428685051503,5.25925371408382e-07,0.000167630796572464,6.5415183059942
"MARS","ENSG00000166986.8",0.570074330567424,8.4173044881435,8.03195570151465,5.27911630191091e-07,0.000167630796572464,6.53757647533028
"HSPD1","ENSG00000144381.12",0.36195061547884,9.96490437735962,7.9655139080943,5.87959571295775e-07,0.000177205035538669,6.43138688863897
"KLF4","ENSG00000136826.10",0.67324266955807,5.35316871078484,7.97969716717362,5.74565591952652e-07,0.000176548250415159,6.36654243314076
"CDH24","ENSG00000139880.15",-0.730616475366511,3.96852712527435,-7.97832009169482,5.75851902152695e-07,0.000176548250415159,6.29507133385614
"PYGB","ENSG00000100994.7",0.834779819373533,7.08470660282273,7.83997082131478,7.21802426180676e-07,0.00021391817903908,6.2333096095924
"RHBDD1","ENSG00000144468.12",0.564671876269772,5.19418595906731,7.74646229445968,8.42040130391734e-07,0.000245461599977472,6.05836661284138
"LTO1","ENSG00000149716.8",0.481767389280246,4.24820614899091,7.73605927655761,8.56658073971086e-07,0.000245695062441191,5.97988289249616
"SEL1L","ENSG00000071537.9",0.604355111720086,7.36006289666441,7.67543070220313,9.47308577436162e-07,0.000267381605142378,5.96769427758091
"AIMP2","ENSG00000106305.5",0.480244284157864,5.74908380370532,7.65038723620778,9.87634769150219e-07,0.000270186484077372,5.93041230607021
"GAS5","ENSG00000234741.3",0.91904490154535,7.31592314381756,7.65042413597847,9.87574046685786e-07,0.000270186484077372,5.92844113750156
"SLC7A5","ENSG00000103257.4",0.877779245319106,10.5239917876426,7.61720842445898,1.04384830905468e-06,0.000281238039872882,5.86762597019916
"EIF4EBP1","ENSG00000187840.4",0.765437974316524,7.46933129752523,7.59860322694538,1.07682687830367e-06,0.000285793067910385,5.8436272226683
"KIF20A","ENSG00000112984.7",-0.746431749287625,6.58312667235011,-7.58872998644094,1.09476890293618e-06,0.000286282068117811,5.83062382614758
"TSPAN9","ENSG00000011105.7",-0.37895768237638,5.37258929063772,-7.57341085118306,1.12322940872302e-06,0.000289467613708882,5.805501289895
"LMNA","ENSG00000160789.15",-0.369431421958382,9.16351064103793,-7.55067508075415,1.16690471176702e-06,0.000296427136923444,5.76117725880879
"CARHSP1","ENSG00000153048.6",-0.467634292420054,5.7689741797629,-7.53037144564826,1.20741074007077e-06,0.000299450752919932,5.73011911115198
"CALM3","ENSG00000160014.12",-0.444341113407819,7.90070892883157,-7.52787707908036,1.21248758352464e-06,0.000299450752919932,5.72717172688155
"NPC2","ENSG00000119655.4",-0.480371663535575,6.0547853539466,-7.50521608625099,1.25964638927428e-06,0.00030523677542507,5.69515308325691
"SHMT2","ENSG00000182199.6",0.539497857674721,8.22799281808636,7.50024475766176,1.27024639418823e-06,0.00030523677542507,5.67875379162777
"SPAG5","ENSG00000076382.12",-0.589104494363665,7.01262725174826,-7.47857383523666,1.31755572076368e-06,0.000308273366139735,5.64726479422789
"DDIT3","ENSG00000175197.6",1.40128207933719,5.03845040187569,7.49223325197571,1.2875256076516e-06,0.000305263738070144,5.60076589704885
"C6orf48","ENSG00000204387.8",0.577660512721293,6.63744016851235,7.38049447066098,1.55589972404792e-06,0.000359311803805456,5.48558024852919
"SEMA3F","ENSG00000001617.7",-0.777199247598664,5.68399653667172,-7.31482824008949,1.74036234254014e-06,0.000396757989423703,5.38274837321311
"GM2A","ENSG00000196743.4",-0.50768672024571,6.12408040608268,-7.29565796877542,1.79842265456825e-06,0.000404804451183957,5.34751750237462
"NIFK","ENSG00000155438.7",0.418791798854116,5.99474695187279,7.26961616871713,1.88055759362309e-06,0.000418000939122572,5.30671427792402
"ESPL1","ENSG00000135476.7",-0.570518163090159,5.7012278517091,-7.24660480053349,1.95639871422835e-06,0.000422637303876408,5.26969725731659
"GTF2H3","ENSG00000111358.9",0.366161623472995,6.58637292713827,7.24177485183324,1.97271939161747e-06,0.000422637303876408,5.2552160719585
"CDCA8","ENSG00000134690.6",-0.546662402097698,5.85719641368698,-7.2078004438106,2.09161813072616e-06,0.000435406721608817,5.20421973632982
"","ENSG00000036549.8",0.365578788514407,5.85370441456361,7.20476938249097,2.10258362300452e-06,0.000435406721608817,5.19767197427266
"RAB3GAP1","ENSG00000115839.13",0.422390340949966,7.02202054366249,7.20372055090876,2.10639196628575e-06,0.000435406721608817,5.18719453588196
"GOT1","ENSG00000120053.9",0.64873408741034,6.490002877164,7.19665465674596,2.132237074383e-06,0.000435406721608817,5.18090185631705
"ZNF26","ENSG00000198393.3",0.563067666905953,3.75181700020763,7.25270924711763,1.93597311966709e-06,0.000422637303876408,5.14044515099005
"SIAH2","ENSG00000181788.3",0.406522577408981,6.25591907926715,7.16796951679508,2.2406117540512e-06,0.000447669193376837,5.1330441492114
"CBX4","ENSG00000141582.10",0.748539647108915,6.09991020052095,7.13941818502187,2.35420913121879e-06,0.000465139408570362,5.08565895475184
"ACAP2","ENSG00000114331.8",0.453500371601285,6.94629315236331,7.13244096383792,2.38287397423337e-06,0.000465629285822173,5.06545584244385
"FAM129A","ENSG00000135842.12",1.77414685165213,4.6506291897022,7.12391642702323,2.4183913987075e-06,0.000467432998389312,5.06467809912109
"HSPA13","ENSG00000155304.4",0.689702019754167,6.09387189364664,7.0633404700958,2.68725838148989e-06,0.000508349239783545,4.96367451477906
"DDIT4","ENSG00000168209.4",0.922499087817933,8.9415860204135,7.06631418936692,2.67335656156013e-06,0.000508349239783545,4.9460444661764
"MAD2L1","ENSG00000164109.9",-0.479115727809408,6.40924209710719,-7.04105777350982,2.79386038840895e-06,0.000522675130067786,4.91919771007667
"ITGB5","ENSG00000082781.7",-0.524182502040509,7.13455430671267,-7.0335032496432,2.83099658411227e-06,0.000522675130067786,4.90085839637127
"EXOSC8","ENSG00000120699.8",0.499804767534009,5.20256781377325,7.00269378030643,2.98786935561527e-06,0.00053835716178091,4.86123036829782
"AMMECR1L","ENSG00000144233.5",0.423822897692574,5.78472712387323,6.98758480182744,3.06809153693969e-06,0.000540166373364966,4.8330146750716
"TES","ENSG00000135269.13",0.63300109043787,7.18044849773923,6.99625221183879,3.02180012594085e-06,0.00053835716178091,4.83129390470373
"HSPA2","ENSG00000126803.8",-0.801768350270126,4.12673629658835,-7.19057191336612,2.15475151847801e-06,0.000435406721608817,4.80029446295969
"VLDLR","ENSG00000147852.11",0.833291516621514,4.36946548630555,6.96043831507637,3.21792824435038e-06,0.000550203846548447,4.78920130275785
"TMEM106C","ENSG00000134291.7",-0.474023118237301,6.72495853159088,-6.96904209433,3.16962925953089e-06,0.000547667959916382,4.78434081674111
"SLC38A2","ENSG00000134294.9",0.570012037109024,8.90622633670563,6.96856316627885,3.17229782203281e-06,0.000547667959916382,4.77721970655865
NA,"ENSG00000212768.2",0.593027527842263,4.12299746422059,6.99517000177107,3.02753999426898e-06,0.00053835716178091,4.76306744912917
"AURKA","ENSG00000087586.13",-0.463857022483497,6.85611484178449,-6.91860903064088,3.46393649189342e-06,0.000574704300292617,4.70785266672267
"RSL24D1","ENSG00000137876.5",0.422745831402512,7.29219860956553,6.92187314931604,3.44405128301069e-06,0.000574704300292617,4.7050147568329
"TMEM267","ENSG00000151881.10",0.644417047367587,4.80543026667451,6.90968315571528,3.51892771461698e-06,0.000574704300292617,4.6961692204304
"USP40","ENSG00000085982.9",0.430197256142257,5.83162133996625,6.90311807524951,3.55995541614426e-06,0.000574704300292617,4.68581428804382
"TECR","ENSG00000099797.7",-0.416389296156102,7.03010775689775,-6.90583212716494,3.54293406322223e-06,0.000574704300292617,4.67371860657275
"TBRG1","ENSG00000154144.8",0.57117066590442,5.10216115359439,6.90738015284976,3.53326357902454e-06,0.000574704300292617,4.67277698925909
"DUSP12","ENSG00000081721.7",0.499607740493511,4.7480526326042,6.89368577533295,3.61977739471224e-06,0.000574704300292617,4.66347288244245
"EPRS","ENSG00000136628.13",0.596247547346792,9.04364759610823,6.89418379186723,3.61659276531803e-06,0.000574704300292617,4.64798939944477
"PLOD1","ENSG00000083444.12",-0.422281389921174,6.89593895859033,-6.880094557417,3.70782743201935e-06,0.00058347422474485,4.63467491200979
"CHAC1","ENSG00000128965.7",1.70855837572385,4.8022028113036,7.02944287666973,2.85116902578873e-06,0.000522675130067786,4.63336570400272
"RNF14","ENSG00000013561.13",0.355068758642209,5.98818081326827,6.82729126059522,4.07168901830419e-06,0.000624161845892113,4.55522533758487
"GHITM","ENSG00000165678.15",0.50599625834645,8.52037073381243,6.82825296488324,4.06473909934642e-06,0.000624161845892113,4.53438744482019
"NRM","ENSG00000137404.10",-0.948532853962953,4.5752487346098,-6.8741146338069,3.74727337305281e-06,0.000584508904558114,4.53371061024142
"FDPS","ENSG00000160752.10",-0.453783149672352,7.12194733029771,-6.78598864258949,4.38217832723178e-06,0.000660371991651148,4.46623024470411
"ZNF263","ENSG00000006194.6",0.348860470307605,5.3101955118358,6.76388001841333,4.55843157729381e-06,0.000671459190940348,4.45531511144396
"ZNF598","ENSG00000167962.8",0.390814501653264,6.42526031942083,6.7610878510079,4.58121129513986e-06,0.000671459190940348,4.43780708071779
"INSIG1","ENSG00000186480.8",-0.957404000757661,6.37220590985508,-6.76488817489611,4.55023565081328e-06,0.000671459190940348,4.43729915042462
"ERRFI1","ENSG00000116285.8",0.745104620863621,6.27491573519536,6.74644639242939,4.70262149563733e-06,0.000674371092221153,4.42509466772005
"EIF2S2","ENSG00000125977.6",0.38784527877812,8.56367911857574,6.75796925274761,4.60679458411441e-06,0.000671459190940348,4.41254903005917
"NBPF1","ENSG00000219481.6",0.48305109434683,5.9467392215519,6.71941735663329,4.93564794379402e-06,0.000691068438870436,4.37124333757643
"CALR","ENSG00000179218.9",-0.432241702359971,9.26339083688893,-6.73040411399786,4.83950761469367e-06,0.000682985114321292,4.35792304222027
"TCEA1P2","ENSG00000230409.2",0.760545400354909,4.21899043121039,6.7376290069076,4.77735164524629e-06,0.000679606935646156,4.32286570806274
"CYB561A3","ENSG00000162144.5",-0.453846264382658,5.6854874270089,-6.67514723911991,5.34367532490049e-06,0.00073659871804171,4.28913252269987
"ASF1B","ENSG00000105011.4",-0.598463061667715,5.87223718657842,-6.66276837485943,5.46394964945637e-06,0.000747384251281794,4.27099711892291
"ATF5","ENSG00000169136.4",0.767858107276681,5.36933406738603,6.65276514968349,5.5632021421748e-06,0.000755151606810323,4.25878653958861
"NAGA","ENSG00000198951.7",-0.455965252905864,5.09550046779121,-6.64702780174319,5.62097463862123e-06,0.000757213416848203,4.25221107105021
"PLD6","ENSG00000179598.5",0.604786571717789,2.81395900530183,6.78951821723621,4.35470473735247e-06,0.000660371991651148,4.23083250961178
"LRRC75A-AS1","ENSG00000175061.13",0.436369613786958,8.4962005456604,6.64109596503728,5.68136335868756e-06,0.000759594009354753,4.20247216778663
"INCENP","ENSG00000149503.8",-0.504682764228313,6.39201637066445,-6.5882262866711,6.25041914505695e-06,0.000817242303216197,4.13185708958536
"ZNF664","ENSG00000179195.11",0.390294606053093,8.32826898234329,6.60102476187678,6.10742641913107e-06,0.000804461159888805,4.13163570898659
"ADM2","ENSG00000128165.7",1.18721614201715,4.33157725323426,6.61996778627465,5.90200809625394e-06,0.000783205283340206,4.12982015070394
"EHD2","ENSG00000024422.7",-0.586210456042337,6.00529911530584,-6.55801935858238,6.60191472624144e-06,0.000832590408950534,4.09972354159892
"LSS","ENSG00000160285.10",-0.479276758346379,6.71372816599095,-6.57183675040963,6.43864394601068e-06,0.000829674088112269,4.09304804930745
"CSNK1A1","ENSG00000113712.12",0.272693361582299,8.67149052848232,6.57182200777272,6.43881589019757e-06,0.000829674088112269,4.07924266696031
"ZFAND2A","ENSG00000178381.7",0.484715934105275,4.23137643573237,6.55014755201232,6.69685346554822e-06,0.000838615833270271,4.06391643000699
"NCAPH","ENSG00000121152.5",-0.545820728447702,5.91435162552712,-6.53203194137631,6.92078065959186e-06,0.00086059665516687,4.04786327521123
"C6orf62","ENSG00000112308.8",0.391823541579417,7.98783107727538,6.51919188926303,7.08420944749324e-06,0.000874801474967533,3.98969467610964
"LINC00909","ENSG00000264247.1",0.572331768668193,2.95511282164236,6.56112117318252,6.56489101218024e-06,0.000832590408950534,3.98004607557599
"B3GALNT2","ENSG00000162885.8",0.348528669210161,5.09969313126805,6.48936875272709,7.47949922400923e-06,0.000910962021926932,3.96944370284755
"SLC3A2","ENSG00000168003.12",0.56557318539336,9.35538689713733,6.5098308137187,7.20588760401829e-06,0.000883690299135539,3.96386528509098
"LRRFIP1","ENSG00000124831.14",0.372296124106153,7.2045435274564,6.46094708207184,7.8776159432141e-06,0.000952923583008389,3.89527672528833
"MKI67","ENSG00000148773.8",-0.695735388289318,8.19447801630881,-6.4442346135915,8.12195880356894e-06,0.000970820539044158,3.85499335649361
"TNS3","ENSG00000136205.12",-0.490551444759167,7.0738471657504,-6.44307539068783,8.13919707098596e-06,0.000970820539044158,3.85390582774972
"OGDH","ENSG00000105953.10",-0.288247866732309,7.32014999548616,-6.43890178631663,8.20157687456288e-06,0.000970820539044158,3.84933515451167
"SREBF1","ENSG00000072310.12",-0.451937462924549,7.12778529915135,-6.43608562421887,8.2439490156151e-06,0.000970820539044158,3.8419427493977
"CNTN1","ENSG00000018236.10",-1.13782644486339,2.48873742197576,-6.41167587151172,8.62090648474346e-06,0.000993705014077643,3.84112734322687
"CENPO","ENSG00000138092.6",-0.494586614812573,5.53090970370267,-6.4055877602676,8.71769104690767e-06,0.000993705014077643,3.82349720749611
"BUB1","ENSG00000169679.10",-0.523393463251559,6.94007748474422,-6.41504536536817,8.56782200727278e-06,0.000993705014077643,3.82061548372032
"CUL4A","ENSG00000139842.10",0.316664055652612,6.99822157393076,6.41750519096521,8.5292837550604e-06,0.000993705014077643,3.81126764685165
"BCL2L2","ENSG00000129473.5",0.435420181918396,5.42288938480938,6.39403072190015,8.90454037881146e-06,0.000995852434063052,3.78998403595095
"GFPT1","ENSG00000198380.8",0.705749441839703,7.65416699253554,6.40632920146138,8.70584390065062e-06,0.000993705014077643,3.78923409844434
"DTD1","ENSG00000125821.7",0.409733386035356,5.49605558416596,6.388902570038,8.9887806074625e-06,0.000997749744289926,3.77678815236755
"PYCR1","ENSG00000183010.12",0.424291468225205,7.99031114619323,6.3968931589779,8.8578767628154e-06,0.000995852434063052,3.76664758835592
"TUBB4B","ENSG00000188229.5",-0.398490365197331,8.94126117955267,-6.39833713561358,8.83443361077039e-06,0.000995852434063052,3.76554339148861
"SPRED1","ENSG00000166068.8",0.341167358292006,5.70703323168515,6.37281235356924,9.25851948582703e-06,0.00100046033942039,3.76264038864614
"AHDC1","ENSG00000126705.9",-0.444668240254329,5.23146233197893,-6.36153763755599,9.45253925554271e-06,0.0010005062681075,3.75685427932379
"RCC2","ENSG00000179051.9",0.447841064883685,8.58007157956347,6.38618694933743,9.03372561189281e-06,0.000997749744289926,3.74336370182629
"TUBA1B","ENSG00000123416.11",-0.456669271257544,10.4008906308716,-6.38096949894334,9.12073475715562e-06,0.00100046033942039,3.72878841148088
"TTYH3","ENSG00000136295.10",-0.427313670623958,6.86696841539341,-6.36480724864483,9.39584280076513e-06,0.00100046033942039,3.71562801525362
"KPNA2","ENSG00000182481.4",-0.478141834722365,8.46931227525843,-6.3678092998244,9.34409751282674e-06,0.00100046033942039,3.71182423950517
"PABPC1","ENSG00000070756.9",0.269179577589028,11.3641704128926,6.36726079316019,9.35352974105274e-06,0.00100046033942039,3.7025025445074
"ASS1","ENSG00000130707.13",0.647991912627194,8.38664881008046,6.3530322897511,9.60169919027524e-06,0.0010102805621389,3.68576627728678
"CIT","ENSG00000122966.9",-0.541975662451933,6.50183336066863,-6.30124477963701,1.05643436496058e-05,0.00109856817998416,3.62004440705334
"DNAJB5","ENSG00000137094.10",-0.726577953561729,2.27200590287279,-6.5617880487051,6.55695937597125e-06,0.000832590408950534,3.61831707072399
"DUS4L","ENSG00000105865.6",0.39802509746092,4.17492191480433,6.27990658260549,1.09897042049965e-05,0.00111667954384713,3.6120740441731
"SLC43A1","ENSG00000149150.4",1.18980893227857,2.97721312168122,6.70329764079776,5.08032382985366e-06,0.000705768112050452,3.61067123223449
"NCAPD2","ENSG00000010292.8",-0.499062754480896,8.30716824236998,-6.30854900296852,1.04227037954535e-05,0.00109021481700444,3.60566854254664
"KDELC2","ENSG00000178202.8",-0.378125849078273,6.02277533643535,-6.28288414017997,1.09292952074784e-05,0.00111667954384713,3.59673151719023
"PAK4","ENSG00000130669.13",-0.300412221334839,6.66584946803793,-6.28071116070666,1.09733466834354e-05,0.00111667954384713,3.57254712827309
"BIRC5","ENSG00000089685.10",-0.521759489511368,7.23863811696427,-6.28302856827665,1.09263738310483e-05,0.00111667954384713,3.56694932451507
"BUD31","ENSG00000106245.5",0.345142816892942,6.48845839185297,6.26197637924208,1.13608901687502e-05,0.00114778408150264,3.53606462198463
"C16orf72","ENSG00000182831.7",0.388688890106097,6.46967064898923,6.25590752140802,1.1489459369445e-05,0.00114778408150264,3.53105207162309
"ATF6","ENSG00000118217.5",0.535218472798056,6.61764290234984,6.25668554094777,1.14728927754613e-05,0.00114778408150264,3.52418297628321
"TK1","ENSG00000167900.7",-0.662375190648136,7.30795939370716,-6.24824446179606,1.16539662467189e-05,0.00115128237666198,3.50250464702025
"SCD","ENSG00000099194.5",-0.580810046889992,10.7926075244914,-6.2496943806806,1.16226532748628e-05,0.00115128237666198,3.48774867196562
"TUBE1","ENSG00000074935.9",0.991444003220411,3.7987752966254,6.36531690724456,9.3870370288811e-06,0.00100046033942039,3.4768619981638
"NUSAP1","ENSG00000137804.8",-0.599637449526696,7.05847455331209,-6.2227225266068,1.22197418855319e-05,0.00119390906707982,3.46461068442562
"SDC1","ENSG00000115884.6",-0.647549415468227,7.5324199325301,-6.22805783438057,1.20991510936137e-05,0.00118865803727425,3.45074351578662
"EMP2","ENSG00000213853.5",-0.492112341249262,6.95953583942373,-6.21679832488258,1.23551081312287e-05,0.00120053843054376,3.44845518370683
"ARL2","ENSG00000213465.3",-0.332469850798764,5.78388277754418,-6.19681942576487,1.28232262054775e-05,0.00123097037528548,3.44555729056006
"SLC16A1","ENSG00000155380.7",0.764412625788249,7.56208707385663,6.21239632928194,1.24567012584513e-05,0.00120383185748794,3.44033663875602
"RRP12","ENSG00000052749.9",0.514319284001454,6.35597044444006,6.18093439628568,1.32085607007056e-05,0.00124933311904227,3.39741796348331
"EIF1","ENSG00000173812.6",0.452628693419001,8.86510570427203,6.19461605100616,1.2875969508666e-05,0.00123097037528548,3.39134703169341
"EIF5","ENSG00000100664.6",0.362064549309066,8.6245543282636,6.18621018108604,1.30792648869638e-05,0.00124371918834219,3.37807774735135
"SEC63","ENSG00000025796.9",0.463446038821216,6.83449814683487,6.14625254532011,1.40922643277245e-05,0.00131198243076229,3.32380304964516
"LRPPRC","ENSG00000138095.14",0.29382737245631,8.96641672745919,6.14718192924403,1.40677994139528e-05,0.00131198243076229,3.30585189569368
"TUBB","ENSG00000196230.8",-0.447013997649181,10.593104316993,-6.14896642365103,1.40209483747658e-05,0.00131198243076229,3.30227137920735
"IDH2","ENSG00000182054.5",-0.649128028833682,6.09259416037152,-6.1179878420361,1.48578069225811e-05,0.00137604959738196,3.29300457934971
"THAP9-AS1","ENSG00000251022.2",0.467773174171651,4.77092343790906,6.1035791624372,1.5264565631906e-05,0.00139826470059056,3.28620479999985
"DLGAP5","ENSG00000126787.8",-0.631928687757167,6.34988272359577,-6.10117427888698,1.53335742107277e-05,0.00139826470059056,3.26977017155654
"CCNA2","ENSG00000145386.5",-0.555164769288391,6.79742572566153,-6.10915040731364,1.51059341508904e-05,0.0013917809381924,3.25837713182151
"LGR4","ENSG00000205213.9",-0.548955396376019,5.51522651411818,-6.07600665078374,1.60755080292981e-05,0.00144371052412616,3.25091844464564
"NT5C3A","ENSG00000122643.14",0.356512403304796,5.33071468652104,6.08821817504643,1.57109679920606e-05,0.00141813417682651,3.24733935191269
