"hgnc_symbol","gene_id","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"KRT24","ENSG00000167916.4",-1.07523890001122,-3.91758150795479,-2.25517497360136,0.0384877240172279,0.155295826747072,-3.62750659507805
"SH3BP2","ENSG00000087266.11",0.265555262604347,5.14530445064649,2.57113927760472,0.0205108934412609,0.108489771677338,-3.62769498079834
"ABCA11P","ENSG00000251595.3",0.299919764092393,1.73467622588044,2.33884274443701,0.0326529050161766,0.141273468855877,-3.62791110324145
"KIAA0408","ENSG00000189367.10",-0.679786857807241,-3.13364144880432,-2.21880207866279,0.0413155799243055,0.161723608171418,-3.62822843287698
NA,"ENSG00000254667.1",-1.32937717761204,-2.02725696040233,-2.33952195975855,0.0326091191237574,0.141264658128575,-3.62830819381959
"ZSCAN20","ENSG00000121903.10",0.241916122023741,2.41050334248644,2.36241078529146,0.0311653754672113,0.137038255825408,-3.62831498324013
"RTL6","ENSG00000188636.3",0.165114996752934,5.6621474370456,2.64054282368987,0.0178130769455437,0.0999218089103023,-3.6285408671803
"HSF4","ENSG00000102878.11",-0.347129906075041,1.47802535648477,-2.32420862110995,0.0336097866146947,0.143544809958252,-3.62896523505348
"PALM2","ENSG00000243444.3",0.505833778343948,1.12130629169692,2.37693335541448,0.0302807030323613,0.135111250994778,-3.62906565222487
NA,"ENSG00000165388.8",-0.683862963948492,3.2013526329023,-2.31379101914685,0.0343068912585625,0.144903833814669,-3.62921288118399
"","ENSG00000177788.5",0.722164099538532,-1.08066808454644,2.21915533311875,0.0412872118964889,0.161711277961094,-3.62926133640822
"XRCC3","ENSG00000126215.9",-0.264105079500538,5.21887851450221,-2.59170281400408,0.0196733149904487,0.105593385801436,-3.62941736566165
"ERVK3-1","ENSG00000142396.6",0.189939262969356,5.33687474507563,2.62207444446672,0.0184957913380955,0.101772159110735,-3.62945566045112
"NAMPT","ENSG00000105835.7",0.235008377506142,8.37189364637043,2.67417151606273,0.0166315186252907,0.0953390277868857,-3.63040898653002
"NXPH3","ENSG00000182575.7",-0.571680952414998,0.397369392992192,-2.27693223046465,0.0368833324174221,0.151402353277592,-3.63107038581081
"NPY1R","ENSG00000164128.2",-1.25013237771621,-1.1616327759207,-2.23023203050814,0.040406810658027,0.159847365321699,-3.63154094527881
"NSD2","ENSG00000109685.13",-0.218803092565191,7.37033732861737,-2.66162128425132,0.017063397766818,0.0967339126837079,-3.63232724682825
"MIA3","ENSG00000154305.12",0.197186546320696,6.52200132152861,2.65563208998602,0.0172732739670016,0.0975900703745837,-3.6325585506156
"DUSP13","ENSG00000079393.16",-1.31522199113762,-2.42626793175539,-2.25503290588118,0.0384984104573158,0.155303705705987,-3.63335374402764
"RNF216P1","ENSG00000196204.7",0.183605711391086,3.87405206363105,2.47852073624617,0.0247228697379459,0.121041318744536,-3.63380308887242
"","ENSG00000253174.2",-0.449884726465474,1.35124299652517,-2.29657343933653,0.0354887391138683,0.147651090061489,-3.63381944168547
"NKAP","ENSG00000101882.5",0.162361321920744,4.71825233843059,2.53101929289038,0.022243946510991,0.113661453120242,-3.6340938318292
"CASP6","ENSG00000138794.5",-0.292520215716993,4.3261146915485,-2.49537600326251,0.0238997277928774,0.118479219295496,-3.63571160110664
"FBN1","ENSG00000166147.9",-0.528817008411884,0.100976669008998,-2.25025784276911,0.038859203871829,0.156055138362868,-3.63680110638519
"CLDN4","ENSG00000189143.8",-0.176264354980491,7.80336633932476,-2.66156810500274,0.0170652504830048,0.0967339126837079,-3.6377592288707
"OAF","ENSG00000184232.4",-0.416707451195879,4.48230214250576,-2.41108793322051,0.0282923384964518,0.130234109019909,-3.63792898744912
"CCDC136","ENSG00000128596.12",-0.354356301133909,1.46875945216182,-2.33921242964864,0.0326290662780882,0.141264658128575,-3.6380790948035
"DYSF","ENSG00000135636.9",-1.0290393552379,2.19276177700559,-2.21050647108123,0.0419869734217264,0.163341408045178,-3.63866765392864
"","ENSG00000248554.1",-0.819957792661161,-3.38480721894878,-2.21233838641442,0.0418378459398613,0.163077723915523,-3.63871471089358
"ABCD1","ENSG00000101986.8",-0.33022278774852,5.34770498807015,-2.51302102181767,0.0230659211265796,0.116189016618707,-3.63892790420706
"SSPO","ENSG00000197558.7",-0.95119237610735,-0.567324693108122,-2.21731851524013,0.0414349146066718,0.161933110227657,-3.63910395412584
"BCHE","ENSG00000114200.5",-0.82691632353774,-1.88959501214064,-2.20897328737389,0.042112160956491,0.163549313820415,-3.640849764482
"MRPL48","ENSG00000175581.9",0.223045833647467,4.69519026324254,2.55762550257791,0.0210797423578765,0.110214636462147,-3.64123239128416
"PCDH18","ENSG00000189184.7",-1.26100740512243,-1.35127333205067,-2.2208530106165,0.0411511320310337,0.161476663195082,-3.6415295974093
"SORCS2","ENSG00000184985.12",-1.48621261737685,-2.26230346851438,-2.2400859013926,0.0396382800604879,0.15790224663317,-3.64158608234071
"RSRC1","ENSG00000174891.8",-0.186630579870594,5.30399554337301,-2.61793769169687,0.0186521128418862,0.102379772526336,-3.64180107364536
"DXO","ENSG00000204348.5",0.264525330114981,3.58605406026657,2.44752766395306,0.026307033383685,0.125278968299059,-3.64208841762796
"UBXN8","ENSG00000104691.10",0.257335487907123,2.68064792450152,2.39414477354734,0.0292628189979882,0.132523520661059,-3.64334926628038
"RNF128","ENSG00000133135.9",-0.435245585568799,1.55606123957491,-2.3250347257439,0.0335550781499621,0.14344314945891,-3.64346133939285
"CKB","ENSG00000166165.8",-0.380681198754336,6.0274462602032,-2.62241343485151,0.0184830371729311,0.101753983594137,-3.64350071434955
"NSMCE4A","ENSG00000107672.10",-0.192407166337159,4.71115320273477,-2.54534814145749,0.0216095589386111,0.111833869920367,-3.64355396590006
"IBA57","ENSG00000181873.8",0.194898094275699,3.78434746855987,2.50868377729169,0.0232682756942347,0.116781393845577,-3.64430333564222
"ACSL3","ENSG00000123983.9",-0.215905239979519,7.48493541169179,-2.65394123723116,0.0173329726453592,0.0977839211864776,-3.64472469642904
"ZBTB26","ENSG00000171448.8",0.245331999812127,3.65553068135228,2.46919116990741,0.0251899710859036,0.122351288131532,-3.6457260918564
"LINC02261","ENSG00000249699.1",1.66021924361768,-3.75722835153879,2.31045955941656,0.0345326584264067,0.145452620723663,-3.64572792881089
"MRPL47","ENSG00000136522.9",0.167271509614289,5.97548141455199,2.63533450867992,0.018003126369183,0.100431455500243,-3.64580127336618
"BTBD2","ENSG00000133243.4",-0.192604256620586,6.68369934175405,-2.64498710992907,0.0176524288496109,0.0992398007599684,-3.64623103345201
"FAM86C2P","ENSG00000160172.6",0.25139580924388,2.82642310811572,2.38383596709785,0.0298685449203797,0.13385142786648,-3.64704968218038
"MROH1","ENSG00000179832.13",-0.219123472509706,4.75916412198981,-2.54552973774896,0.0216016307040262,0.111833869920367,-3.64713176844007
"IQCN","ENSG00000130518.12",-0.679805644834378,-0.369480381594504,-2.21087149558435,0.0419572192898922,0.163341408045178,-3.64754521331385
"CCDC9B","ENSG00000188549.8",-0.499544921113037,3.26906174954962,-2.29660031079592,0.0354868653223635,0.147651090061489,-3.64903107441314
"RBPMS","ENSG00000157110.11",-0.502984315202622,2.12477600330424,-2.32795628187168,0.0333622673299744,0.142951286183519,-3.64919259502103
"NFE2","ENSG00000123405.9",-1.05086461007832,-2.33143213977512,-2.30584912524124,0.0348473916597797,0.14607645414762,-3.65029984138731
"NOC2L","ENSG00000188976.6",0.171732516354893,7.45633914691178,2.64972313740582,0.0174827646097343,0.0985039671388767,-3.65094998988589
"LINC00471","ENSG00000181798.2",0.423848390384333,-0.156176267274004,2.23579184397993,0.039971501229915,0.158796522535824,-3.6510683242913
"MPV17L","ENSG00000156968.8",0.810360897785299,0.468242889860177,2.20230038022305,0.042661054062723,0.164984528782806,-3.65110448353167
"PRELID3B","ENSG00000101166.11",0.196801031351989,7.5317860917743,2.65214332453299,0.0173966684292888,0.0981121338438356,-3.65113553895538
"ABHD17A","ENSG00000129968.11",-0.210591673643004,5.24435540022265,-2.57883457801397,0.0201935437675613,0.107252567286373,-3.65123961518621
"MYD88","ENSG00000172936.8",-0.181022472912641,4.91755202072289,-2.5700610757475,0.0205557362191981,0.108610837845886,-3.65170653073164
"GNA15","ENSG00000060558.3",-0.515565042537964,2.95334267723183,-2.26100084099829,0.0380518678770281,0.154307483372705,-3.65199120723789
"","ENSG00000272079.1",-0.604377515755306,-0.313393352960329,-2.20484063432063,0.0424513242734519,0.164423752609567,-3.65267022826368
"","ENSG00000188897.4",-1.11521252828441,-1.5883428275775,-2.20133483491706,0.0427410231895647,0.165207537016442,-3.65363616886328
"ZNF197","ENSG00000186448.10",0.18652758529034,3.96727048437143,2.49344114103008,0.023992880278963,0.118808520501398,-3.65372118611865
"DSTNP2","ENSG00000248593.3",-0.343514088623507,2.12243567926278,-2.31867526373534,0.033978389265556,0.144235788474604,-3.65377773900414
"SPINT1-AS1","ENSG00000261183.1",-0.236005659647306,2.49795216716576,-2.37258021609855,0.0305433748427512,0.135535973779256,-3.65427293408787
"GSDMD","ENSG00000104518.6",-0.454815485904657,4.50459548825858,-2.36780030937179,0.0308342646399204,0.136154679371012,-3.65458177603046
"AP1M1","ENSG00000072958.4",-0.152744470566938,5.38131300574508,-2.6133035141456,0.0188287331729194,0.102723131051779,-3.65567815490021
"CYP3A5","ENSG00000106258.9",0.770827786924942,-0.663217497544834,2.19978419997903,0.0428697414351648,0.165360030846009,-3.65584996525458
"DOK3","ENSG00000146094.9",0.487974814515818,0.008224853280139,2.22921885108022,0.0404866107345033,0.160045937546828,-3.65628700275362
"HEG1","ENSG00000173706.8",-0.382265646982737,5.26574866353081,-2.57779461176069,0.0202361557890388,0.107414723056922,-3.65684352221684
"ITPRIP","ENSG00000148841.11",0.306339855338592,4.56203745335469,2.52350426267383,0.0225837092440674,0.114541790581291,-3.65690472259068
"DHX57","ENSG00000163214.16",-0.148011630747847,5.53069931596165,-2.6082686146957,0.0190224398255523,0.103316134690889,-3.65711719648453
"DGKD","ENSG00000077044.5",0.222718732258685,5.90566425547352,2.62466717560192,0.0183984563705324,0.101667994261642,-3.6579264165601
"PLAGL2","ENSG00000126003.6",0.197249992543806,5.75185837531663,2.61308890711266,0.0188369510521488,0.102723131051779,-3.6581995588302
"FAM86B2","ENSG00000145002.8",1.08551433334965,-1.4133984792399,2.22135469539475,0.0411109984251127,0.161429003137555,-3.65833002929678
"TNFSF4","ENSG00000117586.6",0.633785258538921,-1.50411216386166,2.19984001796954,0.042865101764632,0.165360030846009,-3.65870373868945
"WDR48","ENSG00000114742.9",0.195909612881274,5.06585751065716,2.58412387264085,0.0199781406673879,0.106586047809028,-3.65959190003045
"FAM198B-AS1","ENSG00000248429.1",-1.05663455016323,-0.50935404628906,-2.19511892497059,0.0432591722973777,0.166249103477841,-3.65983742856703
"XAB2","ENSG00000076924.7",-0.137834857531619,5.77378733899152,-2.61279466620423,0.0188482239055272,0.102746510572681,-3.66086885354946
"UBE2E1","ENSG00000170142.7",0.161180474762337,6.47558231024054,2.63343089780407,0.0180730721408618,0.100681506519049,-3.66113553729116
"VEPH1","ENSG00000197415.7",-0.44101226023793,0.754976023564134,-2.31149352532438,0.0344624401157388,0.145440569015841,-3.66150613718878
"AADAT","ENSG00000109576.9",-0.252566974891204,2.34541010599313,-2.36780477004721,0.0308339919678743,0.136154679371012,-3.66185939107261
"USP25","ENSG00000155313.11",0.173322900909344,5.47992268131462,2.5439552492943,0.021670462849449,0.111928971248199,-3.66199683145382
"","ENSG00000235513.1",0.917857166998874,-0.713972637914292,2.22965515315729,0.0404522287788915,0.159991443982707,-3.66352785718407
"CCZ1B","ENSG00000146574.11",0.169774137424143,6.07702586403037,2.62619379913768,0.0183413743214054,0.101476763591546,-3.66421781575171
"WNT16","ENSG00000002745.8",1.18463125802509,-1.86224905329403,2.22407262487562,0.0408942007725598,0.161044528457135,-3.66531798134442
"DHRS7","ENSG00000100612.9",-0.138745895986413,5.35975535860204,-2.58945320155955,0.0197633277408281,0.105820985813732,-3.66582120060169
"HS6ST1P1","ENSG00000187952.8",-0.490488003830487,0.801228385852481,-2.28400508076341,0.0363753487353684,0.150006134325677,-3.66586237957217
"STAB1","ENSG00000010327.6",1.54675328789951,-2.27656837149022,2.27022632796186,0.037371061869565,0.152590636547556,-3.66599503295235
NA,"ENSG00000271359.1",0.346630264128281,0.108002871307349,2.22516120642214,0.0408076670712034,0.16086054884951,-3.66603595717384
"SIX3","ENSG00000138083.3",-0.963229152491913,-3.21071696685793,-2.19405128474035,0.0433487518344357,0.166485422272124,-3.66699210720991
"CCDC162P","ENSG00000203799.6",-0.553696969600511,-3.08200198714943,-2.19221490825309,0.043503233038358,0.166666319660639,-3.66800827174686
"MSNP1","ENSG00000251593.1",-0.917414784986142,-1.80098190874566,-2.21172986466775,0.0418873282718405,0.163163301496137,-3.66868004627563
"MELTF","ENSG00000163975.7",-0.495332182107977,4.38162179899229,-2.48706773966212,0.0243021653987785,0.11967352675743,-3.66885428106616
"PCDHGA3","ENSG00000254245.1",-1.84102958639497,-3.21762545003756,-2.28180180446258,0.0365328876457535,0.150475719391364,-3.66890777319856
"GRN","ENSG00000030582.12",-0.20474152812437,7.81697686954635,-2.64850824230959,0.0175261374529921,0.0987170656284781,-3.66913150198338
"HNRNPKP1","ENSG00000250859.1",-0.301969769335599,0.479136187164871,-2.24277272925147,0.0394310952654612,0.157458732542203,-3.67043955288097
"RMND5A","ENSG00000153561.8",0.238681574395361,7.18839831197059,2.64024842292167,0.0178237680379056,0.0999502501576909,-3.67096236696691
"CARMIL3","ENSG00000186648.10",0.459372338184794,-0.972446023807174,2.25004135493417,0.0388756355037446,0.156081858326391,-3.67105360494186
"TMEM221","ENSG00000188051.6",-1.28853785058347,-2.32067608649702,-2.26974514841068,0.0374062887890651,0.152666606084111,-3.67272517427992
"PEPD","ENSG00000124299.9",-0.155057544865277,6.35651154259448,-2.61461355854706,0.0187786424063144,0.102723131051779,-3.67301900856611
"ZFP69B","ENSG00000187801.10",0.328693678623349,1.99426692690166,2.32169060833535,0.0337770566387165,0.143861945185546,-3.67321079982506
"","ENSG00000258334.1",1.16162024771657,-2.11629923162217,2.18479184538193,0.0441328837836785,0.168290812692846,-3.67333293834717
"ARHGEF35","ENSG00000213214.3",0.145318627325532,5.1784463906968,2.57818470718905,0.0202201618006272,0.107361874332264,-3.67347408323099
"PCDHB8","ENSG00000120322.2",-0.711371717168943,-2.89458723292995,-2.18412216586259,0.044190100637429,0.168353797909884,-3.67373173589632
"STK32A","ENSG00000169302.10",0.833790406616104,-2.16432682047189,2.18690687368617,0.0439526267772148,0.167825984400351,-3.67424348114486
"RRAD","ENSG00000166592.7",-1.0677311992802,-1.76013891755714,-2.24654970446152,0.0391415490889719,0.156689560085569,-3.67471479884149
"IMPDH1","ENSG00000106348.12",-0.159334846332406,6.44225555958817,-2.62908310627883,0.0182338041060466,0.101133345169595,-3.67484049926679
"EP400P1","ENSG00000185684.8",-0.276102804336779,1.96329385496594,-2.32196049670633,0.0337590909090324,0.143819874112222,-3.67502293628572
"ST3GAL6","ENSG00000064225.8",-0.817586450693996,-1.57283632840597,-2.18343844585704,0.0442485878034704,0.16848573625724,-3.67510586447108
NA,"ENSG00000188384.3",-0.344101870054732,-0.00749728500318503,-2.21561807321588,0.0415720875101895,0.162433500352931,-3.67545824777594
"PSMF1","ENSG00000125818.13",0.127629800732478,6.88811819522125,2.63686202698789,0.0179471873272759,0.100311170019481,-3.67581882922232
"XRCC6","ENSG00000196419.8",-0.134158535385053,8.78282664559909,-2.65044009006364,0.0174572170873489,0.0984223951322885,-3.67613086269583
"PBX3","ENSG00000167081.12",-0.304312669759327,3.93033621811452,-2.41787046523964,0.0279124158672575,0.129153936755549,-3.67623775669844
"DGLUCY","ENSG00000133943.16",-0.378596738819523,4.28184836287328,-2.5062551374514,0.0233823195873443,0.117056420862094,-3.67631787656806
"LINC01347","ENSG00000214837.4",0.566217536339878,-0.434048550634185,2.20009397890785,0.042843998037599,0.165360030846009,-3.67728446999287
"STK19","ENSG00000204344.10",0.174949037922658,3.52236613845714,2.45267181439838,0.0260376123920369,0.124764436420156,-3.67922824579054
"","ENSG00000272599.1",-0.633542394618084,-0.672469897922548,-2.18184148780213,0.0443854744140949,0.168717936304283,-3.67930721576245
"MAP1LC3A","ENSG00000101460.8",-0.920802486614111,-3.42743828228253,-2.2444135080603,0.039305068050801,0.157096588015137,-3.68022982214735
"ROR2","ENSG00000169071.10",-0.820812954875134,-1.24845381784428,-2.17761715909357,0.0447494597327016,0.169521707065807,-3.68234798803549
"FAM155B","ENSG00000130054.4",0.371587514503872,0.174965790600671,2.3933029136229,0.0293118481052786,0.132593050879691,-3.68246317692128
"GFM1","ENSG00000168827.10",0.144299759334825,6.75254018521217,2.63093714618408,0.0181650959778577,0.100972721687485,-3.68268983310759
"TMEM270","ENSG00000175877.3",-0.966995722043671,-2.07752902777983,-2.1776287597673,0.0447484564080364,0.169521707065807,-3.68283837077528
"MME","ENSG00000196549.6",-0.697962545703906,1.6113611192633,-2.30821274724198,0.0346857045462642,0.145798091270763,-3.68414537881236
"FZD10-DT","ENSG00000250208.2",-0.690844415651432,-1.57243405128121,-2.21366665102545,0.0417300253448826,0.16280019979875,-3.68463860400452
NA,"ENSG00000269295.1",0.622661347166969,-0.74999275966754,2.17697935820272,0.044804654139821,0.169586283506662,-3.68498688340094
"C1QL4","ENSG00000186897.3",-0.620815452160369,-0.453730536705105,-2.22399613821435,0.0409002872583807,0.161044528457135,-3.68550559289603
"TMEM120A","ENSG00000189077.6",-0.213549982763371,4.43471499835058,-2.50100363693168,0.0236307369883959,0.117862334783796,-3.68628593104676
"RECQL","ENSG00000004700.11",-0.272022186143911,6.01644853335981,-2.59362634214744,0.0195966605309986,0.105500398898643,-3.68691817634347
"LMLN","ENSG00000185621.7",0.227190610527391,4.08614028719541,2.54255719152634,0.021731757004252,0.112094285090227,-3.68697481269017
"ANKRA2","ENSG00000164331.5",0.221394191943595,3.6070295704138,2.43520079849743,0.0269634098506666,0.127144883045493,-3.68765390906356
"EPHB4","ENSG00000196411.5",-0.166307054272142,7.15117630602232,-2.6367789132971,0.0179502267321888,0.100311170019481,-3.68816302780971
"WFDC21P","ENSG00000261040.2",1.25004822853267,-2.06823414491184,2.24952265092852,0.038915031919547,0.156169509725431,-3.68843619988295
"ARL8B","ENSG00000134108.8",0.166593490221926,6.72814861718135,2.62506059513562,0.0183837297509562,0.101647849014771,-3.69153688132381
"TNKS2","ENSG00000107854.5",0.13168617400379,6.74465136989591,2.62037153391207,0.0185599891992825,0.102019699518282,-3.69205564153333
"FNDC3B","ENSG00000075420.8",-0.194417994896331,6.77049043495935,-2.62553328136583,0.0183660509223554,0.101581685070396,-3.69299367100702
"GRID2IP","ENSG00000215045.4",-0.695579938172766,-1.00896283594906,-2.18004247777075,0.0445401488337696,0.16908901079464,-3.69320334817485
"ST13P15","ENSG00000243759.1",0.692157897895751,-0.91873876371591,2.17452594302646,0.0450175557263759,0.170066321632976,-3.69409995871116
"PHYKPL","ENSG00000175309.10",0.19695127121251,3.97792072391021,2.45082842277625,0.0261338571559988,0.125057117316461,-3.6942801468283
"LIPT1","ENSG00000144182.12",0.243104949548867,2.22801021994061,2.32455207232313,0.0335870315547895,0.143533908941905,-3.6949060982477
"RAMP1","ENSG00000132329.6",-1.29142624118578,-0.496757824563198,-2.28087895871427,0.0365990619650853,0.150614329984528,-3.69505268000961
"DSG3","ENSG00000134757.4",1.41980074028327,1.75293316137587,2.24783675926676,0.0390433347002331,0.15655347071908,-3.69573775708919
"BAZ2B","ENSG00000123636.13",0.225522030401822,4.80611029597893,2.5469268337064,0.0215407280843255,0.111736082611295,-3.69574956542737
"POLRMTP1","ENSG00000266066.1",0.598815080908982,0.719185231573443,2.20531284263607,0.0424124429389594,0.164344750564519,-3.69597893464247
"POU2F2","ENSG00000028277.16",-0.785970402333066,-1.64001977401211,-2.19332266859472,0.0434099842790085,0.166540742276015,-3.69602242830743
"ILKAP","ENSG00000132323.4",0.170931405501372,4.36333837901203,2.49753481926962,0.0237961984109971,0.118229673133375,-3.69632408321111
"IL36RN","ENSG00000136695.10",-0.834874467669971,-2.36774576166863,-2.16694572268951,0.045681262628697,0.171383322500492,-3.69684310094384
"MRVI1","ENSG00000072952.14",-1.57953555213181,-2.27755891046061,-2.34401307267964,0.0323209801077941,0.140452509354055,-3.69701623829662
"FAM155A","ENSG00000204442.2",1.50793556028549,-3.41769334817671,2.23593891141636,0.0399600458214545,0.158786488222817,-3.69709832798594
"LRFN1","ENSG00000128011.4",-0.275313140024062,3.45713792328397,-2.4198116490401,0.027804569774625,0.12895692742107,-3.69751184411916
"AMACR","ENSG00000242110.3",-0.20713138969323,3.92695968397547,-2.49301202563099,0.0240135863485619,0.118844862914035,-3.69762575932914
"PAPPA2","ENSG00000116183.6",1.05928929278927,-1.03197384660491,2.18804668177229,0.0438557670241284,0.16752808791043,-3.69821406884025
"HSPA12A","ENSG00000165868.8",-0.716828025952525,2.66221189937479,-2.21421220026204,0.0416858155559508,0.162676081279775,-3.69829598438359
"HS3ST5","ENSG00000249853.3",0.865481898342445,-3.21096644628214,2.19758333010923,0.0430530516921885,0.165758056604283,-3.69939519895928
"","ENSG00000230521.1",-0.760156111208808,-2.1498790655044,-2.16923295573535,0.0454800527301029,0.171050401363513,-3.69979720265083
"P2RX6","ENSG00000099957.12",-1.3613885913877,-2.14354616208277,-2.2476736847706,0.0390557661302398,0.156557626990064,-3.70012127248086
"LYSMD4","ENSG00000183060.11",0.283278666117756,2.64289344569474,2.36555788531238,0.030971626705872,0.136557764960034,-3.70080242170966
"","ENSG00000116883.8",-0.484810270948626,0.299355312836212,-2.17537968739664,0.0449433640787325,0.169858214675456,-3.70145207289257
"NUFIP1","ENSG00000083635.7",0.15032234798959,4.34437051189207,2.51663942850758,0.0228983847174905,0.115708745963744,-3.701768626659
"RAD51-AS1","ENSG00000245849.2",-0.447957816144817,0.00571271728999332,-2.19033596945756,0.0436618214949144,0.166966561252165,-3.70195781099549
"PIK3CD","ENSG00000171608.11",-0.371056758063486,2.98652877654887,-2.31931964889543,0.0339352699597912,0.14415598911252,-3.70239675464407
"DMBX1","ENSG00000197587.6",-0.705492665331813,1.09608118595717,-2.18425651064549,0.0441786168394001,0.168353797909884,-3.7024071216869
"THEG","ENSG00000105549.6",-1.04342182693704,-4.26013624890217,-2.21997008629834,0.0412218521549624,0.161579710231789,-3.70242050579228
"CNRIP1","ENSG00000119865.4",0.819094197789673,-4.11256701721919,2.19300881220326,0.0434363852157483,0.166578893693643,-3.7024469212726
"TADA2B","ENSG00000173011.11",0.147227537159782,4.8940071076002,2.53925968549988,0.0218769820809262,0.112627852591954,-3.70323414185655
"DNAJB2","ENSG00000135924.11",0.187860457631216,5.22291503470476,2.57045715315459,0.0205392523666107,0.108602136658659,-3.70352136219095
"POMT2","ENSG00000009830.7",-0.217163748540949,4.2739502762747,-2.49897878138746,0.0237271887172643,0.118117824683761,-3.70444678305676
"BCL2","ENSG00000171791.10",0.885654552838557,0.772275447297752,2.23060955867144,0.0403771131223253,0.159836559559481,-3.70474957793745
"ELF3-AS1","ENSG00000234678.1",-0.596134450946694,-0.248320210567453,-2.1980106474494,0.04301740382954,0.165713924371075,-3.70582053094705
"FGFR3","ENSG00000068078.13",-0.732253445297097,4.05755265195516,-2.36542274740421,0.0309799230623592,0.1365604838609,-3.70604090561847
"PIGH","ENSG00000100564.4",0.139006462926643,3.42916149480641,2.45313026254944,0.0260137286139934,0.124750842021044,-3.70751319257785
NA,"ENSG00000241043.1",0.689397115357244,-1.57923940381857,2.16165102517144,0.0461501958942058,0.172512672564803,-3.70821939485133
"ZSCAN25","ENSG00000197037.6",0.160829533463081,4.1615071564921,2.50737972212924,0.0233294455679314,0.116956357792206,-3.70856482230781
"RASSF8","ENSG00000123094.11",-0.429244383705845,3.54774003808122,-2.36923242197354,0.0307468388174572,0.135903626112857,-3.70860982328553
"SPX","ENSG00000134548.5",0.821563167861576,-1.02058653056487,2.16137903629952,0.0461744044548476,0.172566889452732,-3.70930797493395
"CACNG8","ENSG00000142408.2",-0.858381150790963,-2.01504970313686,-2.22046862137799,0.0411819068490437,0.161476663195082,-3.70965541519914
"RNF223","ENSG00000237330.2",-0.609910845500714,0.0394169860232797,-2.18215430898987,0.0443586295180411,0.168677137693177,-3.7107423414688
"ST8SIA1","ENSG00000111728.6",-0.649339791227896,-1.70916535478838,-2.19671656278327,0.0431254435131802,0.16595036497541,-3.7113719564636
"HK1","ENSG00000156515.17",-0.125535724413837,7.95568485700102,-2.62719731033506,0.0183039444284152,0.101395869104697,-3.71152067666061
"ARVCF","ENSG00000099889.9",-0.328736438458717,3.27432633820885,-2.34149225039264,0.0324824147489105,0.140925892937029,-3.71184220502053
"ANAPC1","ENSG00000153107.7",0.158816984353086,7.0685369747075,2.61395369634062,0.0188038568898575,0.102723131051779,-3.71192504571598
"WDR11","ENSG00000120008.11",0.151372814210598,6.51021850048826,2.60709933513142,0.0190676973117161,0.103404023664817,-3.71204635529561
"FLRT2","ENSG00000185070.6",-1.73620117203375,-0.946122245365596,-2.20067124012906,0.0427960643639052,0.16529096796676,-3.71250193478953
"PLA2G4D","ENSG00000159337.6",-1.74497743436844,-3.44463762867818,-2.37154983287904,0.0306058617259242,0.135543776140709,-3.71292245826083
"TDRD12","ENSG00000173809.11",0.838117839142124,-1.63271810623588,2.15447533987498,0.0467928054320021,0.173725707590438,-3.71295569002719
"CTSL","ENSG00000135047.10",-0.624636058284025,4.93456135384601,-2.33499246689705,0.0329021581254516,0.142075321949194,-3.71359919470227
"STK24","ENSG00000102572.10",0.176066220990572,7.32531591848504,2.61722286433263,0.0186792529121163,0.102390405451064,-3.7140283848981
"STARD4-AS1","ENSG00000246859.2",-1.04593185699019,-2.21466753923958,-2.16553633439641,0.0458056562868862,0.171662478050089,-3.71434185330211
"UGT2B15","ENSG00000196620.4",-1.12652191345376,-4.18215815913776,-2.19857384937726,0.0429704618583755,0.165604844552586,-3.71483042695819
"DIS3L","ENSG00000166938.8",0.157478936751393,5.1257862857823,2.55681833515278,0.0211141911183898,0.110342712251429,-3.71631055323301
"DANCR","ENSG00000226950.2",0.18137712725084,4.47002483547438,2.5508007451274,0.0213727098919234,0.111143499384264,-3.71662277650092
"RPS24P8","ENSG00000224094.1",0.606628464953498,-1.02135011007446,2.15310051092858,0.0469168636564165,0.174097593810183,-3.71721450652276
"FTLP2","ENSG00000232368.1",1.00647984180168,-1.59270273828053,2.15635049729958,0.0466240870034326,0.173480659922107,-3.71761798301975
"BEAN1","ENSG00000166546.9",-1.13952912544547,0.189638148538479,-2.15994763525602,0.0463020003318923,0.172753287851806,-3.71835717560373
"LINC00346","ENSG00000255874.1",1.17362532882201,-2.2390090763239,2.24441626912132,0.0393048562912618,0.157096588015137,-3.71863758572659
"SLC35E3","ENSG00000175782.8",-0.157551287824775,4.36995233379648,-2.48951629241799,0.0241828985107865,0.119384657297563,-3.71875744120575
"UBL7-AS1","ENSG00000247240.3",-0.30859184946689,2.10758888157442,-2.29487990361146,0.0356070187567798,0.14788668549882,-3.72023539764703
"","ENSG00000253982.1",-0.257759485850465,1.76931486328501,-2.29334794342912,0.0357143306617538,0.148104530743308,-3.72059346519204
"","ENSG00000269937.1",0.373226446159617,1.5035590339761,2.2380861125763,0.0397931424158776,0.158335569129366,-3.72071973703384
"SMARCD3","ENSG00000082014.12",-0.330581442919514,3.39391702441344,-2.37487756485749,0.0304044852368647,0.135211453702411,-3.72093773603637
"ADRA2A","ENSG00000150594.5",-1.20457509147293,-2.92304303083444,-2.19386399012661,0.0433644843238827,0.166509881288552,-3.72345510254101
